epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,879,,0.001792114693671465,,1.9964157342910767,,
0,889,,0.0,,2.0,,
0,899,,0.001792114693671465,,1.9964157342910767,,
0,909,,0.001792114693671465,,1.9964157342910767,,
0,919,,0.001792114693671465,,1.9964157342910767,,
0,929,,0.00358422938734293,,1.9928314685821533,,
0,939,,0.00358422938734293,,1.9928314685821533,,
0,949,,0.0,,2.0,,
0,959,,0.005376344081014395,,1.9892473220825195,,
0,969,,0.001792114693671465,,1.9964157342910767,,
0,979,,0.00358422938734293,,1.9928314685821533,,
0,989,,0.001792114693671465,,1.9964157342910767,,
0,999,,0.001792114693671465,,1.9964157342910767,,
0,1009,,0.001792114693671465,,1.9964157342910767,,
0,1019,,0.00358422938734293,,1.9928314685821533,,
0,1029,,0.00358422938734293,,1.9928314685821533,,
0,1039,,0.001792114693671465,,1.9964157342910767,,
0,1049,,0.00358422938734293,,1.9928314685821533,,
0,1059,,0.00358422938734293,,1.9928314685821533,,
0,1069,,0.001792114693671465,,1.9964157342910767,,
0,1079,,0.00358422938734293,,1.9928314685821533,,
0,1089,,0.001792114693671465,,1.9964157342910767,,
0,1099,,0.001792114693671465,,1.9964157342910767,,
0,1109,,0.0,,2.0,,
0,1119,,0.001792114693671465,,1.9964157342910767,,
0,1129,,0.0,,2.0,,
0,1139,,0.00358422938734293,,1.9928314685821533,,
0,1149,,0.005376344081014395,,1.98924720287323,,
0,1159,,0.0,,2.0,,
0,1169,,0.0,,2.0,,
0,1179,,0.0,,2.0,,
0,1189,,0.001792114693671465,,1.9964157342910767,,
0,1199,,0.00358422938734293,,1.9928314685821533,,
0,1209,,0.001792114693671465,,1.9964157342910767,,
0,1219,,0.00358422938734293,,1.9928314685821533,,
0,1229,,0.0,,2.0,,
0,1239,,0.0,,2.0,,
0,1249,,0.00358422938734293,,1.9928314685821533,,
0,1259,,0.005376344081014395,,1.98924720287323,,
0,1269,,0.0,,2.0,,
0,1279,,0.001792114693671465,,1.9964157342910767,,
0,1289,,0.001792114693671465,,1.9964157342910767,,
0,1299,,0.0,,2.0,,
0,1309,,0.0,,2.0,,
0,1319,,0.0,,2.0,,
0,1329,,0.0,,2.0,,
0,1339,,0.0,,2.0,,
0,1349,,0.0,,2.0,,
0,1359,,0.0,,2.0,,
0,1369,,0.001792114693671465,,1.9964157342910767,,
0,1379,,0.0,,2.0,,
0,1389,,0.005376344081014395,,1.9892473220825195,,
0,1399,,0.0,,2.0,,
0,1409,,0.001792114693671465,,1.9964157342910767,,
0,1419,,0.00358422938734293,,1.9928314685821533,,
0,1429,,0.00358422938734293,,1.9928314685821533,,
0,1439,,0.001792114693671465,,1.9964157342910767,,
0,1449,,0.001792114693671465,,1.9964157342910767,,
0,1459,,0.0,,2.0,,
0,1469,,0.00358422938734293,,1.9928314685821533,,
0,1479,,0.005376344081014395,,1.9892473220825195,,
0,1489,,0.0,,2.0,,
0,1499,,0.0,,2.0,,
0,1509,,0.0,,2.0,,
0,1519,,0.0,,2.0,,
0,1529,,0.0,,2.0,,
0,1539,,0.001792114693671465,,1.9964157342910767,,
0,1549,,0.0,,2.0,,
0,1559,,0.001792114693671465,,1.9964157342910767,,
0,1569,,0.001792114693671465,,1.9964157342910767,,
0,1579,,0.001792114693671465,,1.9964157342910767,,
0,1589,,0.001792114693671465,,1.9964157342910767,,
0,1599,,0.0,,2.0,,
0,1609,,0.001792114693671465,,1.9964157342910767,,
0,1619,,0.00358422938734293,,1.9928314685821533,,
0,1629,,0.001792114693671465,,1.9964157342910767,,
0,1639,,0.0,,2.0,,
0,1649,,0.001792114693671465,,1.9964157342910767,,
0,1659,,0.001792114693671465,,1.9964157342910767,,
0,1669,,0.0,,2.0,,
0,1679,,0.00358422938734293,,1.9928314685821533,,
0,1689,,0.001792114693671465,,1.9964157342910767,,
0,1699,,0.001792114693671465,,1.9964157342910767,,
0,1709,,0.00358422938734293,,1.9928314685821533,,
0,1719,,0.001792114693671465,,1.9964157342910767,,
0,1729,,0.00358422938734293,,1.9928314685821533,,
0,1739,,0.001792114693671465,,1.9964157342910767,,
0,1749,,0.00358422938734293,,1.9928314685821533,,
0,1759,,0.0,,2.0,,
0,1769,,0.0,,2.0,,
0,1779,,0.00358422938734293,,1.9928314685821533,,
0,1789,,0.00358422938734293,,1.9928314685821533,,
0,1799,,0.00358422938734293,,1.9928314685821533,,
0,1809,,0.001792114693671465,,1.9964157342910767,,
0,1819,,0.001792114693671465,,1.9964157342910767,,
0,1829,,0.0,,2.0,,
0,1839,,0.001792114693671465,,1.9964157342910767,,
0,1849,,0.0,,2.0,,
0,1859,,0.001792114693671465,,1.9964157342910767,,
0,1869,,0.005376344081014395,,1.9892473220825195,,
0,1879,,0.0,,2.0,,
0,1889,,0.0,,2.0,,
0,1899,,0.00358422938734293,,1.9928314685821533,,
0,1909,,0.005376344081014395,,1.98924720287323,,
0,1919,,0.0,,2.0,,
0,1929,,0.001792114693671465,,1.9964157342910767,,
0,1939,,0.0,,2.0,,
0,1949,,0.0,,2.0,,
0,1959,,0.0,,2.0,,
0,1969,,0.00358422938734293,,1.9928314685821533,,
0,1979,,0.001792114693671465,,1.9964157342910767,,
0,1989,,0.0,,2.0,,
0,1999,,0.0,,2.0,,
0,2009,,0.00358422938734293,,1.9928314685821533,,
0,2019,,0.00358422938734293,,1.9928314685821533,,
0,2029,,0.0,,2.0,,
0,2039,,0.001792114693671465,,1.9964157342910767,,
0,2049,,0.001792114693671465,,1.9964157342910767,,
0,2059,,0.005376344081014395,,1.9892473220825195,,
0,2069,,0.0,,2.0,,
0,2079,,0.0,,2.0,,
0,2089,,0.001792114693671465,,1.9964157342910767,,
0,2099,,0.0,,2.0,,
0,2109,,0.0,,2.0,,
0,2119,,0.001792114693671465,,1.9964157342910767,,
0,2129,,0.001792114693671465,,1.9964157342910767,,
0,2139,,0.001792114693671465,,1.9964157342910767,,
0,2149,,0.0,,2.0,,
0,2159,,0.00358422938734293,,1.9928314685821533,,
0,2169,,0.00358422938734293,,1.9928314685821533,,
0,2179,,0.00358422938734293,,1.9928314685821533,,
0,2189,,0.0,,2.0,,
0,2199,,0.00358422938734293,,1.9928314685821533,,
0,2209,,0.0,,2.0,,
0,2219,,0.001792114693671465,,1.9964157342910767,,
0,2229,,0.001792114693671465,,1.9964157342910767,,
0,2239,,0.001792114693671465,,1.9964157342910767,,
0,2249,,0.0,,2.0,,
0,2259,,0.0,,2.0,,
0,2269,,0.001792114693671465,,1.9964157342910767,,
0,2279,,0.00358422938734293,,1.9928314685821533,,
0,2289,,0.001792114693671465,,1.9964157342910767,,
0,2299,,0.001792114693671465,,1.9964157342910767,,
0,2309,,0.0,,2.0,,
0,2319,,0.001792114693671465,,1.9964157342910767,,
0,2329,,0.001792114693671465,,1.9964157342910767,,
0,2339,,0.00358422938734293,,1.9928314685821533,,
0,2349,,0.0,,2.0,,
0,2359,,0.001792114693671465,,1.9964157342910767,,
0,2369,,0.0,,2.0,,
0,2379,,0.00358422938734293,,1.9928314685821533,,
0,2389,,0.0,,2.0,,
0,2399,,0.001792114693671465,,1.9964157342910767,,
0,2409,,0.0,,2.0,,
0,2419,,0.0,,2.0,,
0,2429,,0.001792114693671465,,1.9964157342910767,,
0,2439,,0.001792114693671465,,1.9964157342910767,,
0,2449,,0.0,,2.0,,
0,2459,,0.0,,2.0,,
0,2469,,0.001792114693671465,,1.9964157342910767,,
0,2479,,0.001792114693671465,,1.9964157342910767,,
0,2489,,0.001792114693671465,,1.9964157342910767,,
0,2499,,0.001792114693671465,,1.9964157342910767,,
0,2509,,0.0,,2.0,,
0,2519,,0.0,,2.0,,
0,2529,,0.005376344081014395,,1.9892473220825195,,
0,2539,,0.0,,2.0,,
0,2549,,0.00358422938734293,,1.9928314685821533,,
0,2559,,0.0,,2.0,,
0,2569,,0.00358422938734293,,1.9928314685821533,,
0,2579,,0.0,,2.0,,
0,2589,,0.00358422938734293,,1.9928314685821533,,
0,2599,,0.001792114693671465,,1.9964157342910767,,
0,2609,,0.001792114693671465,,1.9964157342910767,,
0,2619,,0.001792114693671465,,1.9964157342910767,,
0,2629,,0.00358422938734293,,1.9928314685821533,,
0,2639,,0.0,,2.0,,
0,2649,,0.001792114693671465,,1.9964157342910767,,
0,2659,,0.00358422938734293,,1.9928314685821533,,
0,2669,,0.00358422938734293,,1.9928314685821533,,
0,2679,,0.001792114693671465,,1.9964157342910767,,
0,2689,,0.0,,2.0,,
0,2699,,0.0,,2.0,,
0,2709,,0.0,,2.0,,
0,2719,,0.0,,2.0,,
0,2729,,0.001792114693671465,,1.9964157342910767,,
0,2739,,0.0,,2.0,,
0,2749,,0.001792114693671465,,1.9964157342910767,,
0,2759,,0.001792114693671465,,1.9964157342910767,,
0,2769,,0.001792114693671465,,1.9964157342910767,,
0,2779,,0.00358422938734293,,1.9928314685821533,,
0,2789,,0.0,,2.0,,
0,2799,,0.00716845877468586,,1.9856630563735962,,
0,2809,,0.0,,2.0,,
0,2819,,0.0,,2.0,,
0,2829,,0.001792114693671465,,1.9964157342910767,,
0,2839,,0.001792114693671465,,1.9964157342910767,,
0,2849,,0.001792114693671465,,1.9964157342910767,,
0,2859,,0.0,,2.0,,
0,2869,,0.0,,2.0,,
0,2879,,0.00358422938734293,,1.9928314685821533,,
0,2889,,0.0,,2.0,,
0,2899,,0.001792114693671465,,1.9964157342910767,,
0,2909,,0.0,,2.0,,
0,2919,,0.001792114693671465,,1.9964157342910767,,
0,2929,,0.0,,2.0,,
0,2939,,0.0,,2.0,,
0,2949,,0.0,,2.0,,
0,2959,,0.0,,2.0,,
0,2969,,0.005376344081014395,,1.98924720287323,,
0,2979,,0.001792114693671465,,1.9964157342910767,,
0,2989,,0.001792114693671465,,1.9964157342910767,,
0,2999,,0.001792114693671465,,1.9964157342910767,,
0,3009,,0.005376344081014395,,1.9892473220825195,,
0,3019,,0.0,,2.0,,
0,3029,,0.001792114693671465,,1.9964157342910767,,
0,3039,,0.00358422938734293,,1.9928314685821533,,
0,3049,,0.005376344081014395,,1.9892473220825195,,
0,3059,,0.00358422938734293,,1.9928314685821533,,
0,3069,,0.001792114693671465,,1.9964157342910767,,
0,3079,,0.0,,2.0,,
0,3089,,0.0,,2.0,,
0,3099,,0.0,,2.0,,
0,3109,,0.005376344081014395,,1.9892473220825195,,
0,3119,,0.00358422938734293,,1.9928314685821533,,
0,3129,,0.0,,2.0,,
0,3139,,0.001792114693671465,,1.9964157342910767,,
0,3149,,0.00358422938734293,,1.9928314685821533,,
0,3159,,0.0,,2.0,,
0,3169,,0.0,,2.0,,
0,3179,,0.001792114693671465,,1.9964157342910767,,
0,3189,,0.0,,2.0,,
0,3199,,0.001792114693671465,,1.9964157342910767,,
0,3209,,0.0,,2.0,,
0,3219,,0.0,,2.0,,
0,3229,,0.001792114693671465,,1.9964157342910767,,
0,3239,,0.0,,2.0,,
0,3249,,0.001792114693671465,,1.9964157342910767,,
0,3259,,0.0,,2.0,,
0,3269,,0.00358422938734293,,1.9928314685821533,,
0,3279,,0.001792114693671465,,1.9964157342910767,,
0,3289,,0.0,,2.0,,
0,3299,,0.00358422938734293,,1.9928314685821533,,
0,3309,,0.001792114693671465,,1.9964157342910767,,
0,3319,,0.001792114693671465,,1.9964157342910767,,
0,3329,,0.0,,2.0,,
0,3339,,0.001792114693671465,,1.9964157342910767,,
0,3349,,0.0,,2.0,,
0,3359,,0.0,,2.0,,
0,3369,,0.001792114693671465,,1.9964157342910767,,
0,3379,,0.0,,2.0,,
0,3389,,0.0,,2.0,,
0,3399,,0.0,,2.0,,
0,3409,,0.00358422938734293,,1.9928314685821533,,
0,3419,,0.0,,2.0,,
0,3429,,0.0,,2.0,,
0,3439,,0.001792114693671465,,1.9964157342910767,,
0,3449,,0.001792114693671465,,1.9964157342910767,,
0,3459,,0.005376344081014395,,1.98924720287323,,
0,3469,,0.001792114693671465,,1.9964157342910767,,
0,3479,,0.00358422938734293,,1.9928314685821533,,
0,3489,,0.0,,2.0,,
0,3499,,0.001792114693671465,,1.9964157342910767,,
0,3509,,0.001792114693671465,,1.9964157342910767,,
0,3519,,0.001792114693671465,,1.9964157342910767,,
0,3529,,0.0,,2.0,,
0,3539,,0.0,,2.0,,
0,3549,,0.0,,2.0,,
0,3559,,0.0,,2.0,,
0,3569,,0.00358422938734293,,1.9928314685821533,,
0,3579,,0.005376344081014395,,1.9892473220825195,,
0,3589,,0.0,,2.0,,
0,3599,,0.001792114693671465,,1.9964157342910767,,
0,3609,,0.0,,2.0,,
0,3619,,0.0,,2.0,,
0,3629,,0.001792114693671465,,1.9964157342910767,,
0,3639,,0.001792114693671465,,1.9964157342910767,,
0,3649,,0.0,,2.0,,
0,3659,,0.0,,2.0,,
0,3669,,0.001792114693671465,,1.9964157342910767,,
0,3679,,0.001792114693671465,,1.9964157342910767,,
0,3689,,0.00358422938734293,,1.9928314685821533,,
0,3699,,0.001792114693671465,,1.9964157342910767,,
0,3709,,0.001792114693671465,,1.9964157342910767,,
0,3719,,0.0,,2.0,,
0,3729,,0.0,,2.0,,
0,3739,,0.0,,2.0,,
0,3749,,0.001792114693671465,,1.9964157342910767,,
0,3759,,0.00358422938734293,,1.9928314685821533,,
0,3769,,0.005376344081014395,,1.98924720287323,,
0,3779,,0.001792114693671465,,1.9964157342910767,,
0,3789,,0.00358422938734293,,1.9928314685821533,,
0,3799,,0.001792114693671465,,1.9964157342910767,,
0,3809,,0.001792114693671465,,1.9964157342910767,,
0,3819,,0.0,,2.0,,
0,3829,,0.001792114693671465,,1.9964157342910767,,
0,3839,,0.005376344081014395,,1.9892473220825195,,
0,3849,,0.001792114693671465,,1.9964157342910767,,
0,3859,,0.0,,2.0,,
0,3869,,0.001792114693671465,,1.9964157342910767,,
0,3879,,0.0,,2.0,,
0,3889,,0.0,,2.0,,
0,3899,,0.0,,2.0,,
0,3909,,0.00358422938734293,,1.9928314685821533,,
0,3919,,0.0,,2.0,,
0,3929,,0.001792114693671465,,1.9964157342910767,,
0,3939,,0.0,,2.0,,
0,3949,,0.001792114693671465,,1.9964157342910767,,
0,3959,,0.00358422938734293,,1.9928314685821533,,
0,3969,,0.00358422938734293,,1.9928314685821533,,
0,3979,,0.0,,2.0,,
0,3989,,0.001792114693671465,,1.9964157342910767,,
0,3999,,0.001792114693671465,,1.9964157342910767,,
0,4009,,0.0,,2.0,,
0,4019,,0.001792114693671465,,1.9964157342910767,,
0,4029,,0.0,,2.0,,
0,4039,,0.005376344081014395,,1.9892473220825195,,
0,4049,,0.0,,2.0,,
0,4059,,0.005376344081014395,,1.98924720287323,,
0,4069,,0.00358422938734293,,1.9928314685821533,,
0,4079,,0.001792114693671465,,1.9964157342910767,,
0,4089,,0.0,,2.0,,
0,4099,,0.0,,2.0,,
0,4109,,0.0,,2.0,,
0,4119,,0.00358422938734293,,1.9928314685821533,,
0,4129,,0.00358422938734293,,1.9928314685821533,,
0,4139,,0.001792114693671465,,1.9964157342910767,,
0,4149,,0.001792114693671465,,1.9964157342910767,,
0,4159,,0.00358422938734293,,1.9928314685821533,,
0,4169,,0.001792114693671465,,1.9964157342910767,,
0,4179,,0.0,,2.0,,
0,4189,,0.001792114693671465,,1.9964157342910767,,
0,4199,,0.001792114693671465,,1.9964157342910767,,
0,4209,,0.001792114693671465,,1.9964157342910767,,
0,4219,,0.001792114693671465,,1.9964157342910767,,
0,4229,,0.0,,2.0,,
0,4239,,0.001792114693671465,,1.9964157342910767,,
0,4249,,0.0,,2.0,,
0,4259,,0.0,,2.0,,
0,4269,,0.001792114693671465,,1.9964157342910767,,
0,4279,,0.00358422938734293,,1.9928314685821533,,
0,4289,,0.00358422938734293,,1.9928314685821533,,
0,4299,,0.0,,2.0,,
0,4309,,0.001792114693671465,,1.9964157342910767,,
0,4319,,0.001792114693671465,,1.9964157342910767,,
0,4329,,0.0,,2.0,,
0,4339,,0.001792114693671465,,1.9964157342910767,,
0,4349,,0.001792114693671465,,1.9964157342910767,,
0,4359,,0.00358422938734293,,1.9928314685821533,,
0,4369,,0.00358422938734293,,1.9928314685821533,,
0,4379,,0.00716845877468586,,1.9856629371643066,,
0,4389,,0.0,,2.0,,
0,4399,,0.005376344081014395,,1.9892473220825195,,
0,4409,,0.001792114693671465,,1.9964157342910767,,
0,4419,,0.001792114693671465,,1.9964157342910767,,
0,4429,,0.0,,2.0,,
0,4439,,0.001792114693671465,,1.9964157342910767,,
0,4449,,0.0,,2.0,,
0,4459,,0.001792114693671465,,1.9964157342910767,,
0,4469,,0.00358422938734293,,1.9928314685821533,,
0,4479,,0.0,,2.0,,
0,4489,,0.00358422938734293,,1.9928314685821533,,
0,4499,,0.001792114693671465,,1.9964157342910767,,
0,4509,,0.001792114693671465,,1.9964157342910767,,
0,4519,,0.00358422938734293,,1.9928314685821533,,
0,4529,,0.001792114693671465,,1.9964157342910767,,
0,4539,,0.00358422938734293,,1.9928314685821533,,
0,4549,,0.0,,2.0,,
0,4559,,0.00358422938734293,,1.9928314685821533,,
0,4569,,0.00358422938734293,,1.9928314685821533,,
0,4579,,0.001792114693671465,,1.9964157342910767,,
0,4589,,0.001792114693671465,,1.9964157342910767,,
0,4599,,0.00358422938734293,,1.9928314685821533,,
0,4609,,0.001792114693671465,,1.9964157342910767,,
0,4619,,0.0,,2.0,,
0,4629,,0.001792114693671465,,1.9964157342910767,,
0,4639,,0.00358422938734293,,1.9928314685821533,,
0,4649,,0.001792114693671465,,1.9964157342910767,,
0,4659,,0.00358422938734293,,1.9928314685821533,,
0,4669,,0.0,,2.0,,
0,4679,,0.001792114693671465,,1.9964157342910767,,
0,4689,,0.001792114693671465,,1.9964157342910767,,
0,4699,,0.001792114693671465,,1.9964157342910767,,
0,4709,,0.001792114693671465,,1.9964157342910767,,
0,4719,,0.0,,2.0,,
0,4729,,0.00358422938734293,,1.9928314685821533,,
0,4739,,0.001792114693671465,,1.9964157342910767,,
0,4749,,0.00358422938734293,,1.9928314685821533,,
0,4759,,0.001792114693671465,,1.9964157342910767,,
0,4769,,0.0,,2.0,,
0,4779,,0.0,,2.0,,
0,4789,,0.0,,2.0,,
0,4799,,0.0,,2.0,,
0,4809,,0.001792114693671465,,1.9964157342910767,,
0,4819,,0.0,,2.0,,
0,4829,,0.005376344081014395,,1.9892473220825195,,
0,4839,,0.001792114693671465,,1.9964157342910767,,
0,4849,,0.00358422938734293,,1.9928314685821533,,
0,4859,,0.0,,2.0,,
0,4869,,0.005376344081014395,,1.9892473220825195,,
0,4879,,0.0,,2.0,,
0,4889,,0.00358422938734293,,1.9928314685821533,,
0,4899,,0.00358422938734293,,1.9928314685821533,,
0,4909,,0.001792114693671465,,1.9964157342910767,,
0,4919,,0.0,,2.0,,
0,4929,,0.00358422938734293,,1.9928314685821533,,
0,4939,,0.0,,2.0,,
0,4949,,0.001792114693671465,,1.9964157342910767,,
0,4959,,0.001792114693671465,,1.9964157342910767,,
0,4969,,0.00358422938734293,,1.9928314685821533,,
0,4979,,0.001792114693671465,,1.9964157342910767,,
0,4989,,0.001792114693671465,,1.9964157342910767,,
0,4999,,0.001792114693671465,,1.9964157342910767,,
0,5009,,0.005376344081014395,,1.9892473220825195,,
0,5019,,0.00358422938734293,,1.9928314685821533,,
0,5029,,0.005376344081014395,,1.98924720287323,,
0,5039,,0.00358422938734293,,1.9928314685821533,,
0,5049,,0.00358422938734293,,1.9928314685821533,,
0,5059,,0.001792114693671465,,1.9964157342910767,,
0,5069,,0.0,,2.0,,
0,5079,,0.0,,2.0,,
0,5089,,0.0,,2.0,,
0,5099,,0.001792114693671465,,1.9964157342910767,,
0,5109,,0.00358422938734293,,1.9928314685821533,,
0,5119,,0.001792114693671465,,1.9964157342910767,,
0,5129,,0.0,,2.0,,
0,5139,,0.00358422938734293,,1.9928314685821533,,
0,5149,,0.0,,2.0,,
0,5159,,0.001792114693671465,,1.9964157342910767,,
0,5169,,0.0,,2.0,,
0,5179,,0.00716845877468586,,1.9856630563735962,,
0,5189,,0.001792114693671465,,1.9964157342910767,,
0,5199,,0.001792114693671465,,1.9964157342910767,,
0,5209,,0.0,,2.0,,
0,5219,,0.0,,2.0,,
0,5229,,0.0,,2.0,,
0,5239,,0.001792114693671465,,1.9964157342910767,,
0,5249,,0.001792114693671465,,1.9964157342910767,,
0,5259,,0.0,,2.0,,
0,5269,,0.001792114693671465,,1.9964157342910767,,
0,5279,,0.0,,2.0,,
0,5289,,0.001792114693671465,,1.9964157342910767,,
0,5299,,0.001792114693671465,,1.9964157342910767,,
0,5309,,0.00358422938734293,,1.9928314685821533,,
0,5319,,0.0,,2.0,,
0,5329,,0.00358422938734293,,1.9928314685821533,,
0,5339,,0.005376344081014395,,1.9892473220825195,,
0,5349,,0.001792114693671465,,1.9964157342910767,,
0,5359,,0.001792114693671465,,1.9964157342910767,,
0,5369,,0.00358422938734293,,1.9928314685821533,,
0,5379,,0.00358422938734293,,1.9928314685821533,,
0,5389,,0.0,,2.0,,
0,5399,,0.0,,2.0,,
0,5409,,0.005376344081014395,,1.98924720287323,,
0,5419,,0.005376344081014395,,1.9892473220825195,,
0,5429,,0.005376344081014395,,1.98924720287323,,
0,5439,,0.001792114693671465,,1.9964157342910767,,
0,5449,,0.00358422938734293,,1.9928314685821533,,
0,5459,,0.0,,2.0,,
0,5469,,0.001792114693671465,,1.9964157342910767,,
0,5479,,0.00358422938734293,,1.9928314685821533,,
0,5489,,0.0,,2.0,,
0,5499,,0.0,,2.0,,
0,5509,,0.001792114693671465,,1.9964157342910767,,
0,5519,,0.00358422938734293,,1.9928314685821533,,
0,5529,,0.00358422938734293,,1.9928314685821533,,
0,5539,,0.005376344081014395,,1.9892473220825195,,
0,5549,,0.001792114693671465,,1.9964157342910767,,
0,5559,,0.001792114693671465,,1.9964157342910767,,
0,5569,,0.001792114693671465,,1.9964157342910767,,
0,5579,,0.0,,2.0,,
0,5589,,0.001792114693671465,,1.9964157342910767,,
0,5599,,0.001792114693671465,,1.9964157342910767,,
0,5609,,0.0,,2.0,,
0,5619,,0.0,,2.0,,
0,5629,,0.00358422938734293,,1.9928314685821533,,
0,5639,,0.0,,2.0,,
0,5649,,0.0,,2.0,,
0,5659,,0.0,,2.0,,
0,5669,,0.00358422938734293,,1.9928314685821533,,
0,5679,,0.0,,2.0,,
0,5689,,0.00358422938734293,,1.9928314685821533,,
0,5699,,0.005376344081014395,,1.98924720287323,,
0,5709,,0.001792114693671465,,1.9964157342910767,,
0,5719,,0.0,,2.0,,
0,5729,,0.001792114693671465,,1.9964157342910767,,
0,5739,,0.00716845877468586,,1.9856630563735962,,
0,5749,,0.00358422938734293,,1.9928314685821533,,
0,5759,,0.001792114693671465,,1.9964157342910767,,
0,5769,,0.001792114693671465,,1.9964157342910767,,
0,5779,,0.0,,2.0,,
0,5789,,0.0,,2.0,,
0,5799,,0.005376344081014395,,1.9892473220825195,,
0,5809,,0.001792114693671465,,1.9964157342910767,,
0,5819,,0.0,,2.0,,
0,5829,,0.0,,2.0,,
0,5839,,0.0,,2.0,,
0,5849,,0.001792114693671465,,1.9964157342910767,,
0,5859,,0.00358422938734293,,1.9928314685821533,,
0,5869,,0.0,,2.0,,
0,5879,,0.001792114693671465,,1.9964157342910767,,
0,5889,,0.005376344081014395,,1.98924720287323,,
0,5899,,0.00716845877468586,,1.9856630563735962,,
0,5909,,0.0,,2.0,,
0,5919,,0.001792114693671465,,1.9964157342910767,,
0,5929,,0.00358422938734293,,1.9928314685821533,,
0,5939,,0.00716845877468586,,1.9856630563735962,,
0,5949,,0.001792114693671465,,1.9964157342910767,,
0,5959,,0.001792114693671465,,1.9964157342910767,,
0,5969,,0.0,,2.0,,
0,5979,,0.00358422938734293,,1.9928314685821533,,
